,name,ufc_record,nickname,height,reach,weight,stance,DOB,SLpM,SApM,Str_Acc_pct,Str_Def_pct,TD_Avg,TD_Acc_pct,TD_Def_pct,Sub_Avg
3025,Stefan Sekulic, 12-4-0,," 6' 0"""," 75""",170, Southpaw," Feb 12, 1992",1.83,2.83,50.0,64.0,2.0,33.0,25.0,0.5
3026,Pete Sell, 10-7-0,DRAGO," 5' 11"""," 75""",170, Orthodox," Aug 05, 1982",2.6,3.65,42.0,51.0,0.91,21.0,47.0,0.9
3027,Matthew Semelsberger, 8-3-0,SEMI THE JEDI," 6' 1"""," 75""",170, Switch," Nov 23, 1992",6.11,5.68,48.0,61.0,0.99,100.0,100.0,0.5
3028,Andrei Semenov, 34-9-2,," 6' 0""", --,185, Orthodox," Jun 17, 1977",0.78,2.44,15.0,60.0,1.74,80.0,55.0,0.4
3029,Mackens Semerzier, 8-4-0 (1 NC),DA MENACE," 5' 9"""," 72""",145, Orthodox," Nov 03, 1980",2.91,3.48,45.0,46.0,2.14,50.0,50.0,2.1
3030,Brandon Sene, 2-2-0,," 5' 11""", --,205,," May 21, 1981",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,Kim In Seok, 3-6-0,," 5' 6""", --,145, Orthodox, --,0.87,5.19,37.0,60.0,0.0,0.0,0.0,0.0
3032,Ray Seraille, 8-9-0,," 6' 3""", --,246,, --,5.29,17.65,27.0,41.0,0.0,0.0,0.0,0.0
3033,Ivan Serati, 12-4-0,," 6' 0""", --,205, Orthodox, --,0.86,5.33,26.0,29.0,0.0,0.0,0.0,0.0
3034,Alex Serdyukov, 8-5-0,THE RUSSIAN CRUSHER," 6' 2"""," 74""",170, Orthodox," May 24, 1980",4.94,3.1,48.0,46.0,1.84,55.0,67.0,1.8
3035,Nicholas Sergiacomi, 1-1-0,, --, --,170,, --,4.38,3.94,55.0,59.0,0.0,0.0,0.0,0.0
3036,Matt Serra, 11-7-0,THE TERRA," 5' 6"""," 68""",170, Orthodox," Jun 02, 1974",1.98,2.64,39.0,46.0,2.05,20.0,38.0,0.9
3037,Nick Serra, 7-3-0,THE MAD MONKEY," 5' 9""", --,170, Orthodox," Mar 27, 1978",0.0,1.73,0.0,43.0,1.0,10.0,0.0,2.0
3038,Adrian Serrano, 56-29-4,," 5' 8""", --,170,," Dec 23, 1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,Fredy Serrano, 3-2-0,EL PROFE," 5' 3"""," 65""",125, Orthodox," Sep 22, 1979",1.58,1.89,26.0,61.0,2.84,25.0,84.0,0.0
3040,Carl Seumanutafa, 10-8-0,," 6' 1""", --,255, Orthodox, --,0.0,3.33,0.0,75.0,0.0,0.0,0.0,0.0
3041,Dan Severn, 101-19-1,THE BEAST," 6' 2""", --,250, Southpaw," Jun 08, 1958",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,Rosi Sexton, 13-5-0,THE SURGEON," 5' 3""", --,135, Orthodox," Jul 16, 1977",3.31,7.42,39.0,41.0,0.75,10.0,80.0,0.0
3043,Scott Shaffer, 0-1-0,," 5' 7""", --,145, Orthodox, --,2.4,0.53,67.0,50.0,0.0,0.0,72.0,3.0
3044,Edmen Shahbazyan, 11-2-0,THE GOLDEN BOY," 6' 2"""," 74""",185, Orthodox," Nov 20, 1997",3.46,4.1,49.0,48.0,2.97,40.0,55.0,0.7
3045,Leon Shahbazyan, 7-2-0,," 6' 4"""," 74""",170, Orthodox," Nov 18, 1995",6.33,8.18,52.0,32.0,1.46,50.0,0.0,0.0
3046,Liliya Shakirova, 8-2-0,," 5' 4"""," 65""",125, Orthodox," Oct 24, 1991",2.7,2.58,30.0,74.0,0.0,0.0,0.0,0.0
3047,Kamal Shalorus, 9-5-2,PRINCE OF PERSIA," 5' 8"""," 68""",155, Orthodox," Aug 27, 1972",3.06,2.99,32.0,70.0,2.07,50.0,80.0,0.0
3048,Ken Shamrock, 28-17-2,THE WORLD'S MOST DANGEROUS MAN," 6' 1"""," 72""",205, Orthodox," Feb 11, 1964",1.47,4.3,46.0,39.0,0.94,60.0,44.0,2.5
3049,Frank Shamrock, 23-10-2,," 5' 10""", --,185, Orthodox," Dec 08, 1972",4.75,4.66,53.0,57.0,0.35,50.0,37.0,1.1
3050,Jason Sharp, 3-3-0,, --, --,205,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,Eric Shelton, 12-6-0,SHOWTIME," 5' 6"""," 68""",125, Orthodox," Feb 02, 1991",2.57,1.88,42.0,63.0,2.83,51.0,46.0,0.2
3052,Sean Sherk, 36-4-1,THE MUSCLE SHARK," 5' 6"""," 67""",155, Orthodox," Aug 05, 1973",2.17,2.71,35.0,55.0,4.09,46.0,56.0,0.4
3053,Chase Sherman, 15-7-0,THE VANILLA GORILLA," 6' 4"""," 78""",250, Orthodox," Nov 16, 1989",6.0,5.77,45.0,52.0,0.0,0.0,77.0,0.0
3054,Valentina Shevchenko, 21-3-0,BULLET," 5' 5"""," 66""",125, Southpaw," Mar 07, 1988",3.02,1.99,51.0,62.0,2.64,63.0,77.0,0.4
3055,Antonina Shevchenko, 9-3-0,LA PANTERA," 5' 8"""," 67""",125, Southpaw," Nov 20, 1984",3.87,2.77,56.0,50.0,0.57,60.0,50.0,0.6
3056,Katsuyori Shibata, 4-11-1,," 6' 0""", --,168, Orthodox," Nov 17, 1979",2.06,2.4,35.0,53.0,0.49,50.0,53.0,0.7
3057,Jake Shields, 31-9-1 (1 NC),," 6' 0"""," 72""",170, Orthodox," Jan 09, 1979",2.45,1.8,36.0,56.0,2.83,29.0,35.0,1.2
3058,Henrique Shiguemoto, 13-4-1,," 5' 11"""," 72""",185, Orthodox," Jun 22, 1989",3.6,6.0,33.0,16.0,0.0,0.0,50.0,0.0
3059,Shunichi Shimizu, 30-18-11 (1 NC),," 5' 5""", --,135, Orthodox," Jan 31, 1985",0.14,4.68,33.0,30.0,0.0,0.0,0.0,0.0
3060,Wade Shipp, 11-5-0,THE NIGHTMARE," 6' 3""", --,245, Orthodox," Feb 09, 1975",4.29,2.14,86.0,0.0,0.0,0.0,75.0,0.0
3061,Raja Shippen, 18-11-1,," 5' 6""", --,145,," Oct 07, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3062,Yuya Shirai, 26-14-2,," 5' 8""", --,168, Orthodox," Apr 02, 1980",1.02,4.07,100.0,55.0,0.0,0.0,0.0,0.0
3063,Wes Shivers, 7-1-0,," 6' 8""", --,--,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,Alexander Shlemenko, 56-9-0 (1 NC),STORM," 5' 11""", --,185,," May 20, 1984",4.36,1.71,60.0,63.0,0.0,0.0,0.0,0.0
3065,Josh Shockley, 11-4-0,," 6' 1""", --,155, Orthodox," Nov 15, 1989",1.4,1.75,33.0,60.0,0.0,0.0,61.0,0.8
3066,Josh Shockman, 6-3-0,THE WAR HAMMER," 6' 4""", --,235, Southpaw," Dec 29, 1980",0.87,0.87,32.0,58.0,0.0,0.0,23.0,0.0
3067,Akira Shoji, 14-17-5,," 5' 8""", --,195, Orthodox," Jan 31, 1974",1.03,2.63,34.0,53.0,1.79,73.0,82.0,0.4
3068,Jack Shore, 14-0-0,TANK," 5' 8"""," 71""",135, Orthodox," Feb 06, 1995",3.14,1.61,57.0,56.0,5.52,46.0,100.0,0.8
3069,Landon Showalter, 11-19-1,THE SHOW," 6' 0""", --,185,," Jun 14, 1976",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,Ivan Shtyrkov, 15-0-1,URAL HULK," 6' 0"""," 74""",205, Orthodox," Jun 09, 1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,Brandon Shuey, 7-6-0,BIG DAWG," 5' 7""", --,155, Orthodox," Feb 01, 1976",0.68,1.36,33.0,0.0,0.0,0.0,0.0,10.2
3072,Sam Sicilia, 15-8-0,," 5' 8"""," 67""",145, Orthodox," Feb 01, 1986",2.46,3.55,33.0,59.0,1.45,43.0,70.0,0.9
3073,Kiril Sidelnikov, 11-4-0,," 5' 11""", --,230,," Aug 17, 1988",2.87,4.48,28.0,61.0,0.0,0.0,0.0,0.0
3074,Steven Siler, 29-16-0,SUPER," 5' 11"""," 70""",145, Orthodox," Feb 15, 1987",3.21,2.96,41.0,54.0,0.47,21.0,55.0,1.6
3075,Siala Siliga, 12-5-0,MIGHTY MO," 6' 1""", --,290, Orthodox," Oct 08, 1970",1.08,1.96,26.0,50.0,1.47,50.0,80.0,0.0
3076,Xavier Siller, 5-5-0,YOUNG GUNS," 5' 5""", --,125,," Jun 06, 1994",1.02,1.53,36.0,57.0,3.83,100.0,0.0,0.0
3077,Assuerio Silva, 16-8-0 (1 NC),," 5' 10""", --,241, Orthodox," Jun 18, 1974",1.42,4.2,46.0,54.0,2.66,34.0,25.0,1.8
3078,Anderson Silva, 34-11-0 (1 NC),THE SPIDER," 6' 2"""," 77""",185, Southpaw," Apr 14, 1975",3.05,2.05,61.0,60.0,0.5,77.0,69.0,0.8
3079,Wanderlei Silva, 35-13-1 (1 NC),THE AXE MURDERER," 5' 11"""," 74""",205, Orthodox," Jul 03, 1976",2.79,2.19,40.0,60.0,0.97,53.0,62.0,0.6
3080,Thiago Silva, 19-6-0 (2 NC),," 6' 2"""," 74""",205, Orthodox," Nov 12, 1982",3.92,2.55,50.0,67.0,1.03,47.0,70.0,0.7
3081,Paulo Cesar Silva, 2-6-0,GIANT," 7' 5""", --,385, Orthodox," Jul 21, 1963",0.4,2.72,15.0,47.0,0.42,100.0,16.0,0.4
3082,Jean Silva, 19-12-3 (1 NC),WHITE BEAR," 5' 6""", --,160, Orthodox," Oct 08, 1977",0.73,2.93,22.0,52.0,0.0,0.0,0.0,0.0
3083,Edson Silva, 14-12-0 (1 NC),PAREDAO, --, --,205, Orthodox, --,2.69,5.37,14.0,50.0,0.0,0.0,0.0,0.0
3084,Sidney Silva, 8-4-0,," 6' 3""", --,170, Southpaw," Feb 27, 1972",2.86,3.3,65.0,34.0,3.3,100.0,0.0,0.0
3085,Jay Silva, 10-11-1,," 6' 2""", --,185, Southpaw, --,1.13,3.07,34.0,40.0,0.0,0.0,38.0,1.0
3086,Antonio Silva, 19-12-1,BIGFOOT," 6' 4"""," 82""",264, Orthodox," Sep 14, 1979",2.89,3.09,45.0,50.0,0.82,29.0,66.0,0.8
3087,Fabio Silva, 1-8-0,," 5' 11""", --,205, Orthodox," Mar 31, 1982",0.09,5.9,11.0,38.0,0.0,0.0,0.0,0.0
3088,Erick Silva, 19-9-0 (1 NC),," 6' 0"""," 74""",170, Orthodox," Jun 21, 1984",2.5,4.18,48.0,49.0,0.85,35.0,56.0,1.4
3089,Leandro Silva, 20-6-1 (1 NC),BUSCAPE," 5' 9"""," 72""",155, Orthodox," Nov 11, 1985",2.39,2.08,48.0,63.0,1.76,37.0,65.0,0.4
3090,Claudio Silva, 14-3-0,HANNIBAL," 5' 11"""," 71""",170, Southpaw," Sep 06, 1982",2.81,3.0,41.0,44.0,2.63,25.0,50.0,1.3
3091,Wagner Silva, 6-3-0,WAGNAO," 6' 0""", --,170, Orthodox," Feb 07, 1987",1.69,2.87,29.0,65.0,0.0,0.0,58.0,0.0
3092,Rafael Silva, 28-6-0,MORCEGO," 5' 7""", --,135,," Mar 20, 1985",0.67,0.73,50.0,67.0,0.0,0.0,25.0,1.0
3093,Joaquim Silva, 11-4-0,NETTO BJJ," 5' 8"""," 69""",155, Southpaw," Feb 05, 1989",3.9,4.55,37.0,56.0,0.23,50.0,64.0,0.7
3094,Felipe Silva, 8-2-0,," 6' 0"""," 77""",155, Orthodox," May 08, 1984",5.4,1.8,50.0,59.0,1.0,100.0,71.0,0.0
3095,Dayana Silva, 7-4-0,," 5' 7""", --,135, Orthodox," Aug 27, 1990",6.33,5.93,51.0,57.0,0.0,0.0,42.0,0.0
3096,Bruno Silva, 12-5-2 (1 NC),BULLDOG," 5' 4"""," 65""",125, Orthodox," Mar 16, 1990",2.98,3.23,46.0,58.0,2.89,31.0,64.0,0.0
3097,Bruno Silva, 20-6-0,BLINDADO," 6' 0"""," 74""",185, Orthodox," Jul 13, 1989",4.0,0.21,73.0,0.0,0.0,0.0,100.0,0.0
3098,Gabriel Silva, 8-2-0,," 5' 6"""," 71""",135, Orthodox," Aug 26, 1994",1.3,3.47,34.0,45.0,1.5,25.0,38.0,0.5
3099,Jacob Silva, 6-4-0,LIL ANIMAL," 5' 5"""," 67""",125, Orthodox," Feb 23, 1988",4.17,4.92,44.0,56.0,1.51,100.0,66.0,0.0
3100,Natalia Silva, 12-5-1,," 5' 4""", --,125,," Feb 03, 1997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,Jansey Silva, 7-1-0,JONES," 6' 2""", --,170,," May 30, 1995",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,Maria Silva, 6-0-0,VIUVA NEGRA," 5' 3""", --,115,," Dec 19, 1995",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,Karine Silva, 13-4-0,KILLER," 5' 5""", --,125,," Dec 02, 1993",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,Douglas Silva de Andrade, 26-4-0 (1 NC),D SILVA," 5' 7"""," 68""",145, Orthodox," Jun 22, 1985",3.77,4.26,38.0,58.0,0.7,50.0,66.0,0.0
3105,Leonardo Silva de Oliveira, 12-4-0,CABECAO," 6' 2""", --,185, Orthodox," Apr 23, 1992",1.07,0.54,40.0,50.0,24.11,50.0,0.0,0.0
3106,Marcus Silveira, 6-4-0 (1 NC),CONAN," 6' 3""", --,242, Orthodox, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,Elias Silverio, 13-3-0,XUXU," 5' 11"""," 73""",155, Orthodox," Sep 22, 1986",3.67,2.97,49.0,51.0,1.62,38.0,85.0,0.2
3108,Jamey Simmons, 7-3-0,THE AFRO SAMURAI," 5' 6"""," 70""",145, Orthodox," Sep 11, 1992",0.52,2.08,50.0,50.0,0.0,0.0,100.0,0.0
3109,Ricky Simon, 18-3-0,," 5' 6"""," 69""",135, Orthodox," Aug 31, 1992",3.08,3.13,42.0,64.0,6.93,54.0,72.0,0.4
3110,Aaron Simpson, 12-5-0,A-TRAIN," 6' 0"""," 73""",170, Orthodox," Jul 20, 1974",3.6,2.53,52.0,56.0,3.78,34.0,83.0,0.5
3111,Wes Sims, 24-14-1 (2 NC),THE PROJECT," 6' 10""", --,260, Orthodox," Aug 04, 1979",0.98,2.95,51.0,37.0,0.0,0.0,40.0,2.3
3112,Marlon Sims, 3-4-0,, --, --,170,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,Tony Sims, 12-4-0,," 5' 11"""," 70""",155, Southpaw," Oct 14, 1985",1.81,0.76,63.0,65.0,0.71,50.0,50.0,0.7
3114,Everett Sims, 4-1-0,SEXUAL CHOCOLATE," 6' 5"""," 77""",260, Southpaw," Sep 04, 1988",0.81,2.19,66.0,30.0,0.0,0.0,42.0,1.2
3115,Lodune Sincaid, 15-9-0,," 5' 9""", --,185, Orthodox," May 07, 1973",2.72,6.17,42.0,57.0,0.0,0.0,75.0,0.0
3116,Rob Sinclair, 13-5-0,," 5' 8""", --,155,," Feb 20, 1980",1.2,1.73,33.0,73.0,0.0,0.0,50.0,0.0
3117,Rory Singer, 11-9-0,OUTBURST," 6' 2"""," 77""",185, Orthodox," May 28, 1976",2.55,2.42,39.0,63.0,0.39,25.0,64.0,0.8
3118,Elvis Sinosic, 7-11-2,THE KING OF ROCK N' RUMBLE," 6' 3"""," 77""",205, Orthodox," Feb 13, 1971",1.13,4.6,37.0,53.0,0.0,0.0,0.0,1.2
3119,Mitchell Sipe, 4-1-0,NO DICE," 6' 2""", --,245, Orthodox," Apr 09, 1996",5.5,9.98,56.0,46.0,1.53,20.0,0.0,0.0
3120,AJ Siscoe, 1-2-0,LET'S GO," 5' 7""", --,135,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121,Yokthai Sithoar, 0-1-0,," 5' 7""", --,143,," Dec 25, 1974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,Jeri Sitzes, 3-1-0,," 5' 5""", --,125,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,Dennis Siver, 23-11-0 (1 NC),," 5' 6"""," 70""",145, Orthodox," Jan 13, 1979",3.87,2.67,32.0,65.0,0.87,32.0,65.0,0.3
3124,Chas Skelly, 18-3-0 (1 NC),THE SCRAPPER," 5' 11"""," 72""",145, Orthodox," May 11, 1985",2.02,3.35,40.0,48.0,1.71,34.0,33.0,2.4
3125,Matt Skelton, 0-1-0,," 6' 3""", --,265, Orthodox," Jan 23, 1967",0.0,0.54,0.0,0.0,0.0,0.0,66.0,0.0
3126,Zach Skinner, 10-11-0,," 5' 6""", --,145, Orthodox, --,0.53,2.4,50.0,32.0,5.0,27.0,100.0,1.0
3127,Brian Sleeman, 9-9-1,," 5' 8""", --,185,, --,4.0,1.85,48.0,70.0,9.23,100.0,100.0,0.0
3128,Joe Slick, 16-5-3,," 6' 0""", --,199, Orthodox," Oct 17, 1977",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,Ray Sloan, 8-1-0,," 6' 1""", --,205,," Jul 14, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,Kestutis Smirnovas, 24-8-2,," 5' 10""", --,200, Orthodox, --,4.95,5.05,52.0,54.0,1.55,50.0,100.0,1.6
3131,Maurice Smith, 12-14-0,," 6' 2""", --,221, Orthodox," Dec 13, 1961",0.41,0.47,46.0,60.0,0.89,50.0,20.0,0.9
3132,Patrick Smith, 20-17-0,," 6' 2""", --,225, Orthodox," Aug 28, 1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3133,Scott Smith, 18-11-0 (1 NC),HANDS OF STEEL," 6' 0"""," 70""",185, Orthodox," May 21, 1979",1.9,5.87,27.0,50.0,0.12,6.0,58.0,0.5
3134,Eric Smith, 1-1-0,, --, --,--, Southpaw, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,Josh Smith, 9-8-0,," 6' 0""", --,155, Orthodox," Jul 02, 1982",0.73,1.4,28.0,54.0,0.0,0.0,57.0,2.0
3136,David Smith, 5-1-0,, --, --,155,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3137,Adam Smith, 0-3-0,, --, --,--,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,Dillon Smith, 0-0-0,," 6' 0""", --,170,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,Trevor Smith, 15-10-0,HOT SAUCE," 6' 3"""," 75""",185, Orthodox," Jan 05, 1981",3.29,3.31,55.0,51.0,1.7,32.0,60.0,0.7
3140,Anthony Smith, 35-16-0,LIONHEART," 6' 4"""," 76""",205, Orthodox," Jul 26, 1988",3.0,4.36,47.0,42.0,0.47,28.0,47.0,0.7
3141,Colton Smith, 7-4-0,," 6' 0"""," 71""",155, Orthodox," Aug 14, 1987",1.64,2.3,41.0,51.0,4.09,36.0,25.0,1.4
3142,Gilbert Smith, 12-6-0,," 5' 9""", --,185, Southpaw," Oct 19, 1981",1.09,2.73,41.0,35.0,3.51,60.0,0.0,1.2
3143,Leslie Smith, 10-7-1,THE PEACEMAKER," 5' 9"""," 66""",135, Orthodox," Aug 17, 1982",7.56,8.41,40.0,51.0,0.0,0.0,62.0,0.0
3144,Devonte Smith, 11-2-0,KING KAGE," 5' 9"""," 76""",155, Orthodox," Jul 30, 1993",5.64,2.65,55.0,59.0,0.74,100.0,100.0,0.7
3145,Cole Smith, 7-2-0,THE COLE TRAIN," 5' 11"""," 67""",135, Orthodox," Apr 05, 1989",1.78,1.96,35.0,49.0,1.67,33.0,45.0,1.7
3146,Nate Smith, 6-1-0,THE SAVAGE," 5' 6"""," 69""",125, Switch," Apr 09, 1995",1.28,2.04,38.0,35.0,0.0,0.0,33.0,2.3
3147,Walter Smith-Cotito, 4-5-0 (1 NC),," 5' 8""", --,135,, --,2.95,3.53,36.0,68.0,2.16,33.0,57.0,0.0
3148,Justin Smitley, 10-7-1,, --, --,145,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,Dmitrii Smoliakov, 9-3-0,THE LIFEGUARD," 6' 2"""," 74""",253, Switch," Aug 05, 1982",1.44,3.81,42.0,55.0,0.0,0.0,75.0,0.0
3150,Louis Smolka, 17-7-0,DA LAST SAMURAI," 5' 9"""," 68""",135, Orthodox," Jul 16, 1991",4.44,3.74,46.0,53.0,1.84,37.0,31.0,1.9
3151,Shimon Smotritsky, 7-0-0,ASSASSIN," 6' 2""", --,170,," Aug 22, 2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,Richie Smullen, 3-1-1,," 5' 9"""," 68""",155, Orthodox," Aug 17, 1991",1.98,2.26,77.0,65.0,8.49,66.0,0.0,0.0
3153,Devin Smyth, 4-2-0,," 5' 10"""," 72""",170, Switch," Jul 21, 1995",2.6,6.73,68.0,25.0,4.0,26.0,100.0,0.0
3154,Denis Sobolev, 4-7-0,," 6' 3""", --,216, Orthodox, --,0.0,5.45,0.0,33.0,0.0,0.0,0.0,0.0
3155,Peter Sobotta, 17-7-1,," 6' 0"""," 75""",170, Southpaw," Jan 11, 1987",2.14,2.9,40.0,58.0,1.53,32.0,77.0,0.5
3156,Renato Sobral, 37-11-0,BABALU," 6' 1"""," 75""",205, Orthodox," Sep 07, 1975",2.23,1.53,45.0,57.0,2.48,42.0,65.0,2.6
3157,Rameau Thierry Sokoudjou, 18-18-0,THE AFRICAN ASSASSIN," 5' 10"""," 78""",205, Orthodox," Apr 18, 1984",2.26,2.61,45.0,56.0,1.93,47.0,78.0,0.9
3158,Joe Solecki, 11-2-0,," 5' 9"""," 70""",155, Orthodox," Aug 27, 1993",2.68,0.85,66.0,58.0,2.39,50.0,0.0,0.8
3159,Chris Solomon, 0-0-0,," 5' 11""", --,155,, --,0.0,2.8,0.0,37.0,0.0,0.0,33.0,0.0
3160,Joe Son, 0-4-0,," 5' 4""", --,236, Orthodox," Nov 22, 1970",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,Paul Song, 2-2-0,, --, --,185,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,Song Kenan, 16-6-0,THE ASSASSIN," 6' 0"""," 71""",170, Orthodox," Mar 10, 1990",4.39,4.37,46.0,54.0,0.0,0.0,50.0,0.0
3163,Song Yadong, 16-5-1 (1 NC),," 5' 8"""," 67""",135, Orthodox," Dec 02, 1997",4.35,3.64,42.0,57.0,0.59,75.0,56.0,0.4
3164,Chael Sonnen, 29-15-1,," 6' 1"""," 73""",205, Southpaw," Apr 03, 1977",3.08,1.1,43.0,62.0,3.81,59.0,66.0,0.4
3165,Cody Sons, 3-7-0,," 5' 9""", --,205,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,Jin Soo Son, 9-4-0,," 5' 6"""," 69""",135, Orthodox," Apr 01, 1993",5.1,7.63,36.0,52.0,1.5,25.0,100.0,0.0
3167,Emiliano Sordi, 16-7-0,HE-MAN," 6' 2""", --,205, Orthodox," Feb 15, 1991",4.79,4.79,50.0,48.0,0.0,0.0,100.0,8.3
3168,Sean Soriano, 14-7-0,," 5' 9"""," 70""",155, Orthodox," Oct 06, 1989",3.49,2.5,61.0,54.0,1.08,42.0,53.0,0.0
3169,Punahele Soriano, 8-1-0,PUNA," 5' 11"""," 72""",185, Southpaw," Nov 22, 1992",4.44,4.2,43.0,54.0,1.58,66.0,100.0,0.0
3170,Dmitry Sosnovskiy, 11-0-0,WICKED MACHINE," 6' 3"""," 77""",240, Orthodox," Jul 06, 1989",2.95,2.53,70.0,35.0,3.16,66.0,100.0,3.2
3171,Ben Sosoli, 7-3-0 (2 NC),COMBAT WOMBAT," 6' 0"""," 72""",265, Southpaw," Dec 10, 1989",2.31,4.3,31.0,47.0,0.0,0.0,0.0,0.0
3172,Krzysztof Soszynski, 26-12-1,THE POLISH EXPERIMENT," 6' 1"""," 77""",205, Open Stance," Aug 02, 1977",3.37,3.13,39.0,58.0,0.52,25.0,71.0,1.0
3173,George Sotiropoulos, 14-7-0,," 5' 10"""," 71""",155, Orthodox," Jul 09, 1977",2.61,2.52,27.0,67.0,2.32,31.0,53.0,1.6
3174,Greg Soto, 9-4-0,," 5' 11"""," 73""",170, Orthodox," Jun 03, 1986",3.21,2.61,63.0,52.0,1.49,27.0,44.0,1.0
3175,Alex Soto, 8-3-1,EXTREMO," 5' 8""", --,135, Southpaw," Feb 15, 1984",2.95,5.02,25.0,59.0,2.82,30.0,0.0,0.0
3176,Joe Soto, 18-7-0,ONE BAD MOFO," 5' 6"""," 65""",135, Orthodox," Mar 22, 1987",3.36,5.37,41.0,67.0,0.85,21.0,70.0,1.9
3177,Mario Soto, 7-2-0,DR. MARIO," 6' 0""", --,145,, --,1.43,5.23,23.0,42.0,0.0,0.0,0.0,0.0
3178,Andre Soukhamthath, 13-8-0,THE ASIAN SENSATION," 5' 9"""," 70""",135, Orthodox," Oct 23, 1988",2.77,4.31,44.0,49.0,1.25,53.0,58.0,0.2
3179,Bobby Southworth, 10-6-0 (1 NC),," 6' 2""", --,205, Orthodox," Dec 16, 1969",0.99,1.38,39.0,65.0,3.98,78.0,64.0,1.3
3180,Jacare Souza, 26-10-0 (1 NC),," 6' 1"""," 72""",185, Orthodox," Dec 07, 1979",2.53,2.83,47.0,62.0,2.57,39.0,57.0,1.3
3181,Edimilson Souza, 15-5-0,KEVIN," 6' 0"""," 74""",145, Orthodox," Oct 17, 1984",4.65,2.91,44.0,58.0,0.0,0.0,50.0,0.0
3182,Livinha Souza, 14-3-0,THE BRAZILIAN GANGSTA," 5' 3"""," 63""",115, Orthodox," Mar 11, 1991",2.06,3.38,45.0,62.0,2.4,44.0,40.0,1.2
3183,Mario Souza, 12-1-0,CORACAO VALENTE," 6' 3"""," 79""",185, Orthodox," Oct 20, 1996",3.4,0.93,60.0,54.0,0.0,0.0,0.0,1.0
3184,Charon Spain, 14-26-0,," 5' 9""", --,155,," Mar 11, 1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,Chris Spang, 6-3-0,THE KISS," 6' 2""", --,170, Orthodox," Nov 26, 1987",1.83,1.95,36.0,60.0,0.0,0.0,50.0,0.9
3186,Andreas Spang, 9-3-0,SWEET SWEDE," 6' 1""", --,185,," Nov 07, 1978",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,Ryan Spann, 19-6-0,SUPERMAN," 6' 5"""," 79""",205, Orthodox," Aug 24, 1991",3.55,3.45,45.0,47.0,1.72,41.0,60.0,1.7
3188,Ron Sparks, 8-3-0,THE MONSTER," 6' 5""", --,265,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,Tommy Speer, 21-7-0,," 5' 10"""," 71""",170, Orthodox," Aug 20, 1984",2.56,5.12,51.0,35.0,2.02,33.0,33.0,0.0
3190,Patrick Speight, 7-3-0,," 6' 1""", --,170, Orthodox, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,Sean Spencer, 12-6-0,BLACK MAGIC," 5' 10"""," 74""",170, Orthodox," Jun 25, 1987",4.24,4.02,32.0,60.0,0.14,33.0,68.0,0.0
3192,Felicia Spencer, 8-3-0,FEENOM," 5' 6"""," 68""",145, Orthodox," Nov 29, 1990",3.05,5.32,44.0,44.0,0.48,10.0,30.0,0.2
3193,Sam Spengler, 9-5-0,THE RAM," 5' 11""", --,185, Orthodox, --,3.27,3.27,62.0,54.0,1.75,11.0,75.0,1.8
