,hrefs
2880,http://ufcstats.com/fighter-details/18b602842a24f7c5
2881,http://ufcstats.com/fighter-details/cd2c4d30c6e13b47
2882,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6
2883,http://ufcstats.com/fighter-details/90e0985df05e51bc
2884,http://ufcstats.com/fighter-details/f2900678e98f6d6a
2885,http://ufcstats.com/fighter-details/dc3b9cf7641b7ab6
2886,http://ufcstats.com/fighter-details/f6e5972c9d16c40e
2887,http://ufcstats.com/fighter-details/e375cb5caf4717b6
2888,http://ufcstats.com/fighter-details/5ec591b78349ba7e
2889,http://ufcstats.com/fighter-details/7195e2a932686f82
2890,http://ufcstats.com/fighter-details/ab943cd2c3c17825
2891,http://ufcstats.com/fighter-details/9141bb39310773c7
2892,http://ufcstats.com/fighter-details/f304aff405c4a8fa
2893,http://ufcstats.com/fighter-details/36f3d235493d35ad
2894,http://ufcstats.com/fighter-details/59a27d2e6d0802ac
2895,http://ufcstats.com/fighter-details/2804ce8dadab5770
2896,http://ufcstats.com/fighter-details/75e0d3cc2262b732
2897,http://ufcstats.com/fighter-details/c4b6099f0d25f75e
2898,http://ufcstats.com/fighter-details/3b83fec860a45ca1
2899,http://ufcstats.com/fighter-details/c0badf3243907e59
2900,http://ufcstats.com/fighter-details/744e098e065cfdbe
2901,http://ufcstats.com/fighter-details/f77c68bb4be8516d
2902,http://ufcstats.com/fighter-details/6f81399074fcdbba
2903,http://ufcstats.com/fighter-details/82cbb809d5ee565c
2904,http://ufcstats.com/fighter-details/4a043165cf47cab2
2905,http://ufcstats.com/fighter-details/a13d755965a4ec9f
2906,http://ufcstats.com/fighter-details/5580771f383e141f
2907,http://ufcstats.com/fighter-details/3c0437fbeda06962
2908,http://ufcstats.com/fighter-details/0f6528b461e47462
2909,http://ufcstats.com/fighter-details/11f8860028b68fcf
2910,http://ufcstats.com/fighter-details/40093d1d2d78394e
2911,http://ufcstats.com/fighter-details/351c4ec637380ad5
2912,http://ufcstats.com/fighter-details/f7faf5b19e0dec2e
2913,http://ufcstats.com/fighter-details/b9163ec845c3bfc8
2914,http://ufcstats.com/fighter-details/4f2fcbefb668689d
2915,http://ufcstats.com/fighter-details/91ea901c458e95dd
2916,http://ufcstats.com/fighter-details/598a58db87b890ee
2917,http://ufcstats.com/fighter-details/208b6926916867c7
2918,http://ufcstats.com/fighter-details/ff3a915256b899c0
2919,http://ufcstats.com/fighter-details/af49a6c491ca22a3
2920,http://ufcstats.com/fighter-details/bd58d34e39b7b12a
2921,http://ufcstats.com/fighter-details/872b018076f831b0
2922,http://ufcstats.com/fighter-details/749f572d1d3161fb
2923,http://ufcstats.com/fighter-details/8bdac25ce0bb874d
2924,http://ufcstats.com/fighter-details/cba3a2dfbc06ce79
2925,http://ufcstats.com/fighter-details/9d7fbf438766791f
2926,http://ufcstats.com/fighter-details/8e382b585a92affe
2927,http://ufcstats.com/fighter-details/712aa894b3a344df
2928,http://ufcstats.com/fighter-details/09f8c233de88998d
2929,http://ufcstats.com/fighter-details/6e15f63b6c2e2c15
2930,http://ufcstats.com/fighter-details/2cd428e9606856fd
2931,http://ufcstats.com/fighter-details/140745cbbcb023ac
2932,http://ufcstats.com/fighter-details/90e7447d8b7f3f35
2933,http://ufcstats.com/fighter-details/597db668b01c442c
2934,http://ufcstats.com/fighter-details/94070f6544c4b2a5
2935,http://ufcstats.com/fighter-details/c4731f43693b96b8
2936,http://ufcstats.com/fighter-details/ccba80d4820ef557
2937,http://ufcstats.com/fighter-details/7b9aa973e5c04624
2938,http://ufcstats.com/fighter-details/657c21cb133f1445
2939,http://ufcstats.com/fighter-details/babc0b19e89cec6e
2940,http://ufcstats.com/fighter-details/353de740bb6c7e75
2941,http://ufcstats.com/fighter-details/03688dc3c3af3ac1
2942,http://ufcstats.com/fighter-details/5b1b383265433f51
2943,http://ufcstats.com/fighter-details/b1669a810fae4220
2944,http://ufcstats.com/fighter-details/7956f026e2672c47
2945,http://ufcstats.com/fighter-details/cb7ee07982de2a28
2946,http://ufcstats.com/fighter-details/b8bbdeff718dbb7d
2947,http://ufcstats.com/fighter-details/2650e2f846a30f64
2948,http://ufcstats.com/fighter-details/9ba2226646046b63
2949,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f
2950,http://ufcstats.com/fighter-details/0749d968e932df53
2951,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23
2952,http://ufcstats.com/fighter-details/50db8711c70196cd
2953,http://ufcstats.com/fighter-details/fb41432b622992a9
2954,http://ufcstats.com/fighter-details/94a5aaf573f780ad
2955,http://ufcstats.com/fighter-details/441eacbe20e0e80b
2956,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
2957,http://ufcstats.com/fighter-details/d7907a9a968e4d29
2958,http://ufcstats.com/fighter-details/4690d47bf725fd98
2959,http://ufcstats.com/fighter-details/9b5b5a75523728f3
2960,http://ufcstats.com/fighter-details/85e26e2468b4e82f
2961,http://ufcstats.com/fighter-details/ff9578cdbfabd323
2962,http://ufcstats.com/fighter-details/9b198c73e3d0d289
2963,http://ufcstats.com/fighter-details/394f55ebca199124
2964,http://ufcstats.com/fighter-details/72c4b253d2f5ebf2
2965,http://ufcstats.com/fighter-details/12e0fdc606f7e274
2966,http://ufcstats.com/fighter-details/3e36811b7bc1f6ad
2967,http://ufcstats.com/fighter-details/447f9858ae78f921
2968,http://ufcstats.com/fighter-details/74d5f71eeb0c66c7
2969,http://ufcstats.com/fighter-details/a049aa06508b9c7b
2970,http://ufcstats.com/fighter-details/7c0847d3854a95f2
2971,http://ufcstats.com/fighter-details/98e946879ba20c0f
2972,http://ufcstats.com/fighter-details/010986ee359fb863
2973,http://ufcstats.com/fighter-details/65cdf4ec31143d86
2974,http://ufcstats.com/fighter-details/9deff9e3e8d94d47
2975,http://ufcstats.com/fighter-details/b23388ff8ac6637b
2976,http://ufcstats.com/fighter-details/f65dcb22dada2223
2977,http://ufcstats.com/fighter-details/983e281d257c24dc
2978,http://ufcstats.com/fighter-details/82e7929bf6c2b689
2979,http://ufcstats.com/fighter-details/7f0b4a75ef3039a3
2980,http://ufcstats.com/fighter-details/c6da1c24fe473418
2981,http://ufcstats.com/fighter-details/6a0047ac8c99fece
2982,http://ufcstats.com/fighter-details/bb140b121283acbb
2983,http://ufcstats.com/fighter-details/b12fc8a41e82d3a2
2984,http://ufcstats.com/fighter-details/243a336eaa2d2eb4
2985,http://ufcstats.com/fighter-details/ef3663798164adf0
2986,http://ufcstats.com/fighter-details/fccf811c1e8b01c7
2987,http://ufcstats.com/fighter-details/546f8599a63c29da
2988,http://ufcstats.com/fighter-details/59aaf2730b84698a
2989,http://ufcstats.com/fighter-details/96428b9e9bd048ea
2990,http://ufcstats.com/fighter-details/12f1b140e248bdb9
2991,http://ufcstats.com/fighter-details/65f09bacd3957381
2992,http://ufcstats.com/fighter-details/9d51bcc281aa0514
2993,http://ufcstats.com/fighter-details/f9ad10f6a49e5452
2994,http://ufcstats.com/fighter-details/696002b59f09d73b
2995,http://ufcstats.com/fighter-details/449c890bd90f3374
2996,http://ufcstats.com/fighter-details/29f935654825331b
2997,http://ufcstats.com/fighter-details/57887765f831e228
2998,http://ufcstats.com/fighter-details/4c12aa7ca246e7a4
2999,http://ufcstats.com/fighter-details/3143e5daff9e5b71
3000,http://ufcstats.com/fighter-details/d6ead04919a894b1
3001,http://ufcstats.com/fighter-details/19809d475ed832d5
3002,http://ufcstats.com/fighter-details/39792c2f42c9f527
3003,http://ufcstats.com/fighter-details/f8dc544e7077d014
3004,http://ufcstats.com/fighter-details/bc656db347f31e19
3005,http://ufcstats.com/fighter-details/4920292f5d9b76df
3006,http://ufcstats.com/fighter-details/9f95d6b5b459cc6b
3007,http://ufcstats.com/fighter-details/8299206ccebc44a7
3008,http://ufcstats.com/fighter-details/012fc7cd0779c09a
3009,http://ufcstats.com/fighter-details/c6e6926a81adcd00
3010,http://ufcstats.com/fighter-details/7ca4c3f8aa8bacae
3011,http://ufcstats.com/fighter-details/99bf06f20491cb54
3012,http://ufcstats.com/fighter-details/7701377be464d2ef
3013,http://ufcstats.com/fighter-details/14aa21bc82cac57d
3014,http://ufcstats.com/fighter-details/9c65736747ca92ec
3015,http://ufcstats.com/fighter-details/dea070ed4a2a8281
3016,http://ufcstats.com/fighter-details/da1d8d76404bb6b5
3017,http://ufcstats.com/fighter-details/5b5b78116d1fc3eb
3018,http://ufcstats.com/fighter-details/d12ee718fb35c35c
3019,http://ufcstats.com/fighter-details/f7467152fd9f18a2
3020,http://ufcstats.com/fighter-details/4cb79988b2a9bd07
3021,http://ufcstats.com/fighter-details/78719f6663ad9160
3022,http://ufcstats.com/fighter-details/1d147d4163a6989b
3023,http://ufcstats.com/fighter-details/9f3d6ddef3d3cccc
3024,http://ufcstats.com/fighter-details/7e47047d0971d566
3025,http://ufcstats.com/fighter-details/4f4dac51adc1af4f
3026,http://ufcstats.com/fighter-details/026b4f7049085842
3027,http://ufcstats.com/fighter-details/2097b1a5ff47dfb0
3028,http://ufcstats.com/fighter-details/e5c38954c006f15c
3029,http://ufcstats.com/fighter-details/23bd78c3f89bdb54
3030,http://ufcstats.com/fighter-details/7c3c48cf54a2848e
3031,http://ufcstats.com/fighter-details/7b143a54451263d9
3032,http://ufcstats.com/fighter-details/f4a031ac205ac580
3033,http://ufcstats.com/fighter-details/276c60b14b571dd4
3034,http://ufcstats.com/fighter-details/8abac218746e04ca
3035,http://ufcstats.com/fighter-details/f6f9d41669dd3eaa
3036,http://ufcstats.com/fighter-details/36ab6af06e312b41
3037,http://ufcstats.com/fighter-details/20bd6c3e03c46ee6
3038,http://ufcstats.com/fighter-details/484acc7b0f856ce9
3039,http://ufcstats.com/fighter-details/4fe9492959834bf7
3040,http://ufcstats.com/fighter-details/b35a159f525764eb
3041,http://ufcstats.com/fighter-details/402ea3b5ee233852
3042,http://ufcstats.com/fighter-details/5b8ba8f5512893b1
3043,http://ufcstats.com/fighter-details/72b7c071910990b1
3044,http://ufcstats.com/fighter-details/771b60ff889661c8
3045,http://ufcstats.com/fighter-details/f59f1d3a2ff13edd
3046,http://ufcstats.com/fighter-details/030f08370fd1c2bb
3047,http://ufcstats.com/fighter-details/66e981516e2476d1
3048,http://ufcstats.com/fighter-details/89a407032911e27e
3049,http://ufcstats.com/fighter-details/a296ad1d238d97df
3050,http://ufcstats.com/fighter-details/a3244e3238541482
3051,http://ufcstats.com/fighter-details/0bc7e61d204f2137
3052,http://ufcstats.com/fighter-details/1208ffc5be6e31ad
3053,http://ufcstats.com/fighter-details/de12bd65e2f46478
3054,http://ufcstats.com/fighter-details/f41fad444939056b
3055,http://ufcstats.com/fighter-details/d5ed14b2153c6ed2
3056,http://ufcstats.com/fighter-details/89ea01f5a7ada40c
3057,http://ufcstats.com/fighter-details/bd02e222a6166d50
3058,http://ufcstats.com/fighter-details/aa943b9bc00cb0ed
3059,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e
3060,http://ufcstats.com/fighter-details/fdfef29ba17ee525
3061,http://ufcstats.com/fighter-details/5a558ba1ff5e9121
3062,http://ufcstats.com/fighter-details/d86e913c548c07c2
3063,http://ufcstats.com/fighter-details/040426baba8a45e8
3064,http://ufcstats.com/fighter-details/e44c679c30403cba
3065,http://ufcstats.com/fighter-details/c1684f00c626f4c0
3066,http://ufcstats.com/fighter-details/99c80d2bd5dbe5a9
3067,http://ufcstats.com/fighter-details/79cbdf233e5e0496
3068,http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b
3069,http://ufcstats.com/fighter-details/34e552520a934063
3070,http://ufcstats.com/fighter-details/0b235384fe23fc9c
3071,http://ufcstats.com/fighter-details/0c01568b1ac77bff
3072,http://ufcstats.com/fighter-details/d1ce40aca99a9b70
3073,http://ufcstats.com/fighter-details/55e94a9b525dcf45
3074,http://ufcstats.com/fighter-details/49a74b9fb2e45fdf
3075,http://ufcstats.com/fighter-details/d6b68eaf4b68b160
3076,http://ufcstats.com/fighter-details/646d5dbe509accd4
3077,http://ufcstats.com/fighter-details/e4bb7e483c4ad318
3078,http://ufcstats.com/fighter-details/348dff4e03bd18c6
3079,http://ufcstats.com/fighter-details/0359313549d230a1
3080,http://ufcstats.com/fighter-details/4aa58269d0664b5b
3081,http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd
3082,http://ufcstats.com/fighter-details/51b1e2fd9872005b
3083,http://ufcstats.com/fighter-details/3ed134d85dfbd7b4
3084,http://ufcstats.com/fighter-details/88b250ba222c3a98
3085,http://ufcstats.com/fighter-details/2f04c4183523be2e
3086,http://ufcstats.com/fighter-details/b23fca14c7b79935
3087,http://ufcstats.com/fighter-details/253d3f9e97ca149a
3088,http://ufcstats.com/fighter-details/efab191f204ffa17
3089,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7
3090,http://ufcstats.com/fighter-details/1975c2272ba40e71
3091,http://ufcstats.com/fighter-details/e7ec11096eac0282
3092,http://ufcstats.com/fighter-details/0ccab7c889ede9ea
3093,http://ufcstats.com/fighter-details/dadaeb402526dca5
3094,http://ufcstats.com/fighter-details/c670aa48827d6be6
3095,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b
3096,http://ufcstats.com/fighter-details/5c38639f860a5542
3097,http://ufcstats.com/fighter-details/4144798612ef96e5
3098,http://ufcstats.com/fighter-details/9eed2bcc9e0b92af
3099,http://ufcstats.com/fighter-details/f300763147320d12
3100,http://ufcstats.com/fighter-details/ece280745f8727b8
3101,http://ufcstats.com/fighter-details/63b65af1c5cb02cb
3102,http://ufcstats.com/fighter-details/fcaae0385b514f11
3103,http://ufcstats.com/fighter-details/285e32e41f61a5b1
3104,http://ufcstats.com/fighter-details/a0c64f272b65d441
3105,http://ufcstats.com/fighter-details/029880cdbf5ca089
3106,http://ufcstats.com/fighter-details/01b352b6a9074d5c
3107,http://ufcstats.com/fighter-details/132deb59abae64b1
3108,http://ufcstats.com/fighter-details/d7338bcb141abd2c
3109,http://ufcstats.com/fighter-details/d4da8995fc91e7ef
3110,http://ufcstats.com/fighter-details/fe435e440b5de0ff
3111,http://ufcstats.com/fighter-details/5d1700cfbaafbe06
3112,http://ufcstats.com/fighter-details/10657c60ce349e0f
3113,http://ufcstats.com/fighter-details/a9a314cc77d90b6e
3114,http://ufcstats.com/fighter-details/d9e1942637bd57a4
3115,http://ufcstats.com/fighter-details/a79bfbc01b2264d6
3116,http://ufcstats.com/fighter-details/ad863b0d57952c57
3117,http://ufcstats.com/fighter-details/ed3ea649b34ddb6c
3118,http://ufcstats.com/fighter-details/1d36f1ac66cf689d
3119,http://ufcstats.com/fighter-details/821cd80aab70d5f9
3120,http://ufcstats.com/fighter-details/b0c95dc8e858452c
3121,http://ufcstats.com/fighter-details/b8a85389d115e35a
3122,http://ufcstats.com/fighter-details/35cc17760b06f36d
3123,http://ufcstats.com/fighter-details/1f4b1d7d12601c5f
3124,http://ufcstats.com/fighter-details/585f9ffdb0cd0466
3125,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31
3126,http://ufcstats.com/fighter-details/cf772fb504842dc3
3127,http://ufcstats.com/fighter-details/d188a3b817860ec6
3128,http://ufcstats.com/fighter-details/3cf68c1d17f66af7
3129,http://ufcstats.com/fighter-details/9a08c2753184ac6d
3130,http://ufcstats.com/fighter-details/e091482fa6648261
3131,http://ufcstats.com/fighter-details/1f454354805b6f75
3132,http://ufcstats.com/fighter-details/a1f6999fe57236e0
3133,http://ufcstats.com/fighter-details/2924886ee9c4c527
3134,http://ufcstats.com/fighter-details/55b8dc4e54fe2c59
3135,http://ufcstats.com/fighter-details/9211aae062b799d6
3136,http://ufcstats.com/fighter-details/a1153013cb5f628f
3137,http://ufcstats.com/fighter-details/a6c32678efd4f434
3138,http://ufcstats.com/fighter-details/53bb0d40905b87c0
3139,http://ufcstats.com/fighter-details/8349d55cdecd393a
3140,http://ufcstats.com/fighter-details/2ba479b409011527
3141,http://ufcstats.com/fighter-details/5866fc86183a9fb8
3142,http://ufcstats.com/fighter-details/159da492e000afbf
3143,http://ufcstats.com/fighter-details/6f7c616b98e18c29
3144,http://ufcstats.com/fighter-details/fb79582c410d049e
3145,http://ufcstats.com/fighter-details/a31358d90d4bb40a
3146,http://ufcstats.com/fighter-details/ae7fe94f117f98cf
3147,http://ufcstats.com/fighter-details/1b38a2b897f6209c
3148,http://ufcstats.com/fighter-details/b19aecbfbb5508cc
3149,http://ufcstats.com/fighter-details/294aa73dbf37d281
3150,http://ufcstats.com/fighter-details/12ebd7d157e91701
3151,http://ufcstats.com/fighter-details/002ca196477ce572
3152,http://ufcstats.com/fighter-details/f6f2ea21a67be3a7
3153,http://ufcstats.com/fighter-details/262d32ebda89efc4
3154,http://ufcstats.com/fighter-details/0d09efd31eb9fadf
3155,http://ufcstats.com/fighter-details/4408865b4e65e374
3156,http://ufcstats.com/fighter-details/9d62c2d8ee151f08
3157,http://ufcstats.com/fighter-details/3a314d9fa7c6825d
3158,http://ufcstats.com/fighter-details/28e088bbcaaa6366
3159,http://ufcstats.com/fighter-details/f717b6002486f73f
3160,http://ufcstats.com/fighter-details/52ba464d9068d871
3161,http://ufcstats.com/fighter-details/f0fad0e9f3b65752
3162,http://ufcstats.com/fighter-details/5987b2458f4b5290
3163,http://ufcstats.com/fighter-details/d5f820c11a121050
3164,http://ufcstats.com/fighter-details/e0f7c4f3f67bc808
3165,http://ufcstats.com/fighter-details/9eedac48b497de5a
3166,http://ufcstats.com/fighter-details/57bad6a84230f0c9
3167,http://ufcstats.com/fighter-details/59c6d5af765df641
3168,http://ufcstats.com/fighter-details/265589bdd93e7ce5
3169,http://ufcstats.com/fighter-details/3b65c9dd39741bc4
3170,http://ufcstats.com/fighter-details/546015aa2ad945fd
3171,http://ufcstats.com/fighter-details/817e0bdf08efce2e
3172,http://ufcstats.com/fighter-details/71ef1111bf829b82
3173,http://ufcstats.com/fighter-details/fce9b4056a8ef559
3174,http://ufcstats.com/fighter-details/436cdea7bdfdc016
3175,http://ufcstats.com/fighter-details/44a1dd0ef4373edc
3176,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed
3177,http://ufcstats.com/fighter-details/4bd6b4800070b069
3178,http://ufcstats.com/fighter-details/caced97768818230
3179,http://ufcstats.com/fighter-details/c337c3c85b1871e0
3180,http://ufcstats.com/fighter-details/9db861c26b63daa8
3181,http://ufcstats.com/fighter-details/80e6d71e14c1d356
3182,http://ufcstats.com/fighter-details/a2d1d3d144fed708
3183,http://ufcstats.com/fighter-details/1979c80150f630c4
3184,http://ufcstats.com/fighter-details/33e33d51f289d2a1
3185,http://ufcstats.com/fighter-details/46c8ec317aff28ac
3186,http://ufcstats.com/fighter-details/3410cf010558dc8b
3187,http://ufcstats.com/fighter-details/9114c8ded5ccd71d
3188,http://ufcstats.com/fighter-details/f626aa1c85f8af03
3189,http://ufcstats.com/fighter-details/e955046551f8c7dd
3190,http://ufcstats.com/fighter-details/754968e325d6f60d
3191,http://ufcstats.com/fighter-details/ffee353f55e3aa2c
3192,http://ufcstats.com/fighter-details/f797f0c57a83353e
3193,http://ufcstats.com/fighter-details/d4c9dcd330403612
3194,http://ufcstats.com/fighter-details/2e25c1d983c26311
3195,http://ufcstats.com/fighter-details/54ed8dc6f8c31207
3196,http://ufcstats.com/fighter-details/76984112f697631f
3197,http://ufcstats.com/fighter-details/207773daeb4afa7b
3198,http://ufcstats.com/fighter-details/56709e66f1c6008f
3199,http://ufcstats.com/fighter-details/0bbb69f69c9a2eea
3200,http://ufcstats.com/fighter-details/625b65b45c1c6888
3201,http://ufcstats.com/fighter-details/c5776fa8f4bf77aa
3202,http://ufcstats.com/fighter-details/75afb06215a07341
3203,http://ufcstats.com/fighter-details/d2bc285ead803db0
3204,http://ufcstats.com/fighter-details/1b0491ef0f9c965e
3205,http://ufcstats.com/fighter-details/f75c5ca0d91b9115
3206,http://ufcstats.com/fighter-details/7684c8137b4545ba
3207,http://ufcstats.com/fighter-details/03b1e846b09f721d
3208,http://ufcstats.com/fighter-details/1fcfc3709fe58151
3209,http://ufcstats.com/fighter-details/d468288756ae3982
3210,http://ufcstats.com/fighter-details/d1152823307d7e7c
3211,http://ufcstats.com/fighter-details/af65aa688d13eedf
3212,http://ufcstats.com/fighter-details/324c7a749128df8d
3213,http://ufcstats.com/fighter-details/83b743fedde154fb
3214,http://ufcstats.com/fighter-details/9775eabcb1be1a00
3215,http://ufcstats.com/fighter-details/32490e80ddab1e5a
3216,http://ufcstats.com/fighter-details/efb96bf3e9ada36f
3217,http://ufcstats.com/fighter-details/48d1f690b763934c
3218,http://ufcstats.com/fighter-details/3324129f3745b300
3219,http://ufcstats.com/fighter-details/7c9c6a884be167fe
3220,http://ufcstats.com/fighter-details/4c9b84d559822830
3221,http://ufcstats.com/fighter-details/bd5403efbaa445c0
3222,http://ufcstats.com/fighter-details/64facb6cc564262d
3223,http://ufcstats.com/fighter-details/85ff1b9471d35238
3224,http://ufcstats.com/fighter-details/326f94d6cfb1bf25
3225,http://ufcstats.com/fighter-details/59583ff832fe9d68
3226,http://ufcstats.com/fighter-details/896c322f56b8be5a
3227,http://ufcstats.com/fighter-details/9c669abd35b2522f
3228,http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d
3229,http://ufcstats.com/fighter-details/a4e85a58fbce64b2
3230,http://ufcstats.com/fighter-details/cac3aaa66c20bee1
3231,http://ufcstats.com/fighter-details/d0e50a3d1b250708
3232,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7
3233,http://ufcstats.com/fighter-details/7a703c565ccaa18f
3234,http://ufcstats.com/fighter-details/6c7020b859c7a3ce
3235,http://ufcstats.com/fighter-details/dab8cfbb6b1db10a
3236,http://ufcstats.com/fighter-details/72782745eb47161a
3237,http://ufcstats.com/fighter-details/c278e8843b8abfec
3238,http://ufcstats.com/fighter-details/411d012af19ecb59
3239,http://ufcstats.com/fighter-details/b9eb5b4ed07d1525
3240,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
3241,http://ufcstats.com/fighter-details/743fd9080892501d
3242,http://ufcstats.com/fighter-details/1411c630ba711b64
3243,http://ufcstats.com/fighter-details/ae4650eb56ab6a11
3244,http://ufcstats.com/fighter-details/ab850a77a0fa487d
3245,http://ufcstats.com/fighter-details/39d91e95949de3d9
3246,http://ufcstats.com/fighter-details/221b2a3070c7ce3e
3247,http://ufcstats.com/fighter-details/7d68f3bec89e08ec
3248,http://ufcstats.com/fighter-details/5f2197acaba7d5ef
3249,http://ufcstats.com/fighter-details/b9664eae2ac75262
3250,http://ufcstats.com/fighter-details/71caa995674203aa
3251,http://ufcstats.com/fighter-details/f86cb5f25d545e0e
3252,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
3253,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
3254,http://ufcstats.com/fighter-details/c3ea8deeba00462b
3255,http://ufcstats.com/fighter-details/37cc294027f55e4d
3256,http://ufcstats.com/fighter-details/6506c1d34da9c013
3257,http://ufcstats.com/fighter-details/6436029b50a9c255
3258,http://ufcstats.com/fighter-details/69a400af4420cd6a
3259,http://ufcstats.com/fighter-details/6dd758d34da8d254
3260,http://ufcstats.com/fighter-details/bf7ad5628363eec9
3261,http://ufcstats.com/fighter-details/175852708cb55776
3262,http://ufcstats.com/fighter-details/579fcdfcabd23a7b
3263,http://ufcstats.com/fighter-details/30ea504870f8597b
3264,http://ufcstats.com/fighter-details/289a57039d742bfe
3265,http://ufcstats.com/fighter-details/93e4754d0984c82f
3266,http://ufcstats.com/fighter-details/5abf827d62f98fee
3267,http://ufcstats.com/fighter-details/c8136ab8aa32c974
3268,http://ufcstats.com/fighter-details/a12a8314adc1c1c9
3269,http://ufcstats.com/fighter-details/42a7e90605df3c8a
3270,http://ufcstats.com/fighter-details/16044bd8762cf794
3271,http://ufcstats.com/fighter-details/68c11c27d4d56572
3272,http://ufcstats.com/fighter-details/09a6ed4ee97a5606
3273,http://ufcstats.com/fighter-details/377bc9dc0b2745f9
3274,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
3275,http://ufcstats.com/fighter-details/6000b5ae6c462142
3276,http://ufcstats.com/fighter-details/738acab0c6934dd8
3277,http://ufcstats.com/fighter-details/18968f97ad34f15c
3278,http://ufcstats.com/fighter-details/cb696ebfb6598724
3279,http://ufcstats.com/fighter-details/310c4d4b2b32796b
3280,http://ufcstats.com/fighter-details/79899ecf62020f6d
3281,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
3282,http://ufcstats.com/fighter-details/27b1a406ac171b19
3283,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f
3284,http://ufcstats.com/fighter-details/bb61823f76361297
3285,http://ufcstats.com/fighter-details/df5a77121ba84a5d
3286,http://ufcstats.com/fighter-details/2cf520143e76cd2e
3287,http://ufcstats.com/fighter-details/cc3147b49c7d7d92
3288,http://ufcstats.com/fighter-details/4d25497994da569c
3289,http://ufcstats.com/fighter-details/a421465acbe59c77
3290,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb
3291,http://ufcstats.com/fighter-details/71505842fb6455c3
3292,http://ufcstats.com/fighter-details/62f7097c04311193
3293,http://ufcstats.com/fighter-details/fbf0947399d14323
3294,http://ufcstats.com/fighter-details/8d477c3fbe001f9d
3295,http://ufcstats.com/fighter-details/61dd409cb40d1a55
3296,http://ufcstats.com/fighter-details/5b5307450405abf0
3297,http://ufcstats.com/fighter-details/025f0b1b58fbad01
3298,http://ufcstats.com/fighter-details/91181b29be041f1c
3299,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
3300,http://ufcstats.com/fighter-details/501b07aec9b8fc2d
3301,http://ufcstats.com/fighter-details/e1a4568fec1fc24f
3302,http://ufcstats.com/fighter-details/8c39367b53eadf8a
3303,http://ufcstats.com/fighter-details/495add4fbede0a44
3304,http://ufcstats.com/fighter-details/980b4e712489098e
3305,http://ufcstats.com/fighter-details/15347cd4cdf01b03
3306,http://ufcstats.com/fighter-details/04f9fe830cf13482
3307,http://ufcstats.com/fighter-details/0d8011111be000b2
3308,http://ufcstats.com/fighter-details/ef1182eb28c17d4e
3309,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
3310,http://ufcstats.com/fighter-details/ebc1f40e00e0c481
3311,http://ufcstats.com/fighter-details/601cf40c09090853
3312,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
3313,http://ufcstats.com/fighter-details/d30415ec5e8783cd
3314,http://ufcstats.com/fighter-details/b08012bbe542592a
3315,http://ufcstats.com/fighter-details/3a7513372f79c8c8
3316,http://ufcstats.com/fighter-details/99dd0147dc4ef80c
3317,http://ufcstats.com/fighter-details/b160e4f251283d70
3318,http://ufcstats.com/fighter-details/8215e4fe24e8e81b
3319,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd
3320,http://ufcstats.com/fighter-details/b205d4f2ff44bc89
3321,http://ufcstats.com/fighter-details/6c7e25571490aa3b
3322,http://ufcstats.com/fighter-details/7aa88401f93ce836
3323,http://ufcstats.com/fighter-details/fe1fdc6be470f773
3324,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5
3325,http://ufcstats.com/fighter-details/22af3546bd967280
3326,http://ufcstats.com/fighter-details/cc5834a495d1ea08
3327,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66
3328,http://ufcstats.com/fighter-details/556347e2b0e33979
3329,http://ufcstats.com/fighter-details/bcad7223af3c19da
3330,http://ufcstats.com/fighter-details/cc39185f2d7d89e4
3331,http://ufcstats.com/fighter-details/d247691a6c0e9034
3332,http://ufcstats.com/fighter-details/9fe85152f351e737
3333,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
3334,http://ufcstats.com/fighter-details/abd2109bc4cb0291
3335,http://ufcstats.com/fighter-details/9094a881a7513de3
